,Text,Clase
4566,"La comunidad internacional debe exigir a China que permita la investigación, que explique lo que pasó y que pague el daño que ha provocado. https://t.co/EuRe9ueozX",autopromocio
4567,"‼ #URGENTE 

@Santi_ABASCAL ""Estamos preparados para reconstruir todo lo que derriben, incluso la cruz más grande del mundo"".

¡Derogaremos la totalitaria Ley de Memoria Democrática! 💪🇪🇸 https://t.co/kpLdIP8DE0",interior
4568,"""Estamos preparados para reconstruir todo lo que derriben, incluso la cruz más grande del mundo [del Valle de los Caídos]""

Santiago Abascal @Santi_ABASCAL, líder de Vox @vox_es, dice que ""están preparados"" para recurrir la Ley de Memoria Democrática https://t.co/8HWcQBZGSI",interior
4569,"Si el PP andaluz coloca a los que asaltan las fronteras por encima de los españoles, tendrá a VOX enfrente.

Con nosotros que no cuenten para nada si van a  animar el efecto llamada, la inseguridad, y la imposición del multiculturalismo en Andalucía.

https://t.co/IsqutEoIwo",autopromocio
4570,"Hoy el PSOE de Pedro Mentiras, con el apoyo tácito del PP que se niega a derogar leyes semejantes en sus autonomías, vuelve a desenterrar el odio de otros siglos con una ley de memoria obligatoria, pisoteando los derechos, las libertades y la convivencia.",autopromocio
4571,"🔴 Los españoles sufren la factura de la luz más cara de la historia con el Gobierno del terror energético de PSOE y Podemos 

➡️ Nuestra @Macarena_Olona acusa al Gobierno de imponer el terror energético: ""Encender un interruptor se ha convertido en un lujo""

HILO 👇 https://t.co/h5kdMx3Rx7",autopromocio
4572,"No somos la oposición pasiva.

Hemos elegido ser la resistencia 💪🇪🇸 https://t.co/qFKFZGwAif",autopromocio
4573,"Ya lo advertimos en 2019...  

Nos comprometemos a derogar la totalitaria Ley de Memoria Democrática. https://t.co/uRh2rfeORl",presidencia
4574,"📗 El informe de la @fdisenso desmonta la ley de ""Memoria Democrática"".

El estudio de la historia les corresponde a los historiadores, a los que no se puede amordazar y obligar a asumir la visión única de la izquierda.

La recurriremos y la derogaremos lo antes posible 💪🇪🇸 https://t.co/xifuv3hnA8",autopromocio
4575,En realidad deberíamos hablar del récord del precio de la luz….de la pobreza que traen  y de como la  quieren camuflar con sus odios del pasado. https://t.co/eiAY2SPTdn,economia i hisenda
4576,"El Grupo de Conservadores y Reformistas Europeos, en el que está encuadrado VOX, edita en inglés el libro definitivo que desmonta la ‘Memoria Histórica’ https://t.co/FxH8thuQam",autopromocio
4577,"🔴🔴 Nuestro portavoz @ivanedlm se refiere a la totalitaria ley de ""memoria democrática"" aprobada hoy por el Consejo de Ministros

➡️“Si la ley de memoria histórica del PSOE consolidada por el PP era grave, esta ley es un paso más allá, un atropello a las libertades""

HILO 👇 https://t.co/VzNnwnhk9m",presidencia
4578,"Hoy el PSOE de Pedro Mentiras, con el apoyo tácito del PP que se niega a derogar leyes semejantes en sus autonomías, vuelve a desenterrar el odio de otros siglos con una ley de memoria obligatoria, pisoteando los derechos, las libertades y la convivencia.",autopromocio
4579,"Un delincuente reincidente... como suele ser habitual. 

Es necesario endurecer las leyes para los delincuentes reincidentes. 

En este caso, expulsión y que cumpla la condena en su país. https://t.co/VHwEsCz3yt",autopromocio
4580,"Pisotean la constitución. 
Presionan a los tribunales.
Señalan a los jueces. 
Son un peligro para la convivencia y para la separación de poderes, para la libertad y para la justicia. 
Son un peligro para España.

https://t.co/E61gG7h7iu",autopromocio
4581,"🔴🔴 VOX recurre el fondo catalán para las multas del Tribunal de Cuentas

👉 Presenta una querella ante el TSJ contra Pere Aragonès, Jaume Giró y Laura Vilagrà por prevaricación y malversación de caudales públicos

#GolpistasAPrisión

https://t.co/qOiMrNXTYR",presidencia
4582,"España debe defender el derecho a la libertad de expresión de su pensamiento y su arte.

Debemos legislar sobre nuestra soberanía digital y llevar ante la justicia los abusos esas grandes empresas digitales que pisotean nuestra soberanía, nuestra Constitución y nuestra Libertad. https://t.co/givavhSuPa",autopromocio
4583,"Pisotean la constitución. 
Presionan a los tribunales.
Señalan a los jueces. 
Son un peligro para la convivencia y para la separación de poderes, para la libertad y para la justicia. 
Son un peligro para España.

https://t.co/E61gG7h7iu",autopromocio
4584,"1. En ninguno de los Tratados se establece que la UE profesa una ideología obligatoria para todos los miembros que es socialista, globalista, anticristiana, antinacional, antifamiliar, y enemiga del derecho natural. Ni anuncia invasión o condena a quien defienda nación y familia.",immigracio
4585,"¡Viva Cuba libre de comunistas!
#Cuba
#PatriaYVida 
#CubaLibre
#FueraComunistas https://t.co/ani6wRiAEH",autopromocio
4586,"La mayor vulneración de derechos de la historia fue inconstitucional.

Solo VOX votó en contra. 

Solo VOX recurrió ante el Tribunal Constitucional para defender los derechos y libertades de los españoles. https://t.co/dmWjjga4lq",autopromocio
4587,"Solo VOX presentó una moción de censura contra este gobierno ilegítimo que pisotea la constitución con  el apoyo de todos los partidos. 

Solo VOX hace frente a un gobierno ilegítimo instalado ya en la ilegalidad y en el abuso de poder.",autopromocio
4588,"‼ #ÚLTIMAHORA

@Santi_ABASCAL exige la dimisión inmediata del Gobierno, la convocatoria de elecciones y la anulación de todas las multas impuestas durante el estado de alarma:

""El Gobierno ha llevado a cabo la mayor vulneración de derechos y libertades de la historia"".

⬇⬇⬇ https://t.co/tVhhg5xzUs",autopromocio
4589,"Esta tarde en Algeciras, en el homenaje al último héroe caído en la lucha contra el narcotráfico. 

Los agentes de Vigilancia Aduanera cuentan con todo nuestro apoyo y respaldo, sin medias tintas.

#NiUnoMás 
#AlNarcotráficoElAltoOPlomo https://t.co/gCxYjX8YzH",autopromocio
4590,"¡Viva Cuba libre de comunistas!
#Cuba
#PatriaYVida 
#CubaLibre
#FueraComunistas https://t.co/ani6wRiAEH",autopromocio
4591,"VOX nunca dejará solo al pueblo español.

#VOXÚtil 💪🇪🇸 https://t.co/R7w4E1lEtF",autopromocio
4592,"⚠️ Los medios ocultan que solo VOX defendió la Constitución.

Los mismos medios que nos criticaron por votar en contra del estado de alarma ilegal.

#SoloQuedaVOX 

#VOXÚtil https://t.co/BXecBloftN",autopromocio
4593,"El Constitucional declara ilegal el estado de alarma decretado en la primera ola de la pandemia

VOX no solo lo rechazó y lo impugnó ante el TC sino que @Santi_ABASCAL planteó moción de censura al gobierno.

Todos se retrataron haciéndose cómplices políticos. https://t.co/uZ7Ihe17Ry https://t.co/6CrZrV6MMM",autopromocio
4594,"‼️ #ÚLTIMAHORA 

El Tribunal Constitucional declara ILEGAL el primer estado de alarma decretado por Pedro Sánchez. 

Solo VOX votó en contra de un Gobierno que vulneró la Constitución. 

La moción de censura de VOX fue la más justificada de la historia. https://t.co/mZrrrCPyIB",autopromocio
4595,"Solo VOX presentó una moción de censura contra este gobierno ilegítimo que pisotea la constitución con  el apoyo de todos los partidos. 

Solo VOX hace frente a un gobierno ilegítimo instalado ya en la ilegalidad y en el abuso de poder.",autopromocio
4596,"La mayor vulneración de derechos de la historia fue inconstitucional.

Solo VOX votó en contra. 

Solo VOX recurrió ante el Tribunal Constitucional para defender los derechos y libertades de los españoles. https://t.co/dmWjjga4lq",autopromocio
4597,"#OtraEuropaEsPosible

Y absolutamente necesario, imprescindible, dar un cambio de rumbo en la deriva globalista de las instituciones comunitarias. 

Por eso @Santi_ABASCAL ha liderado esa Declaración Conjunta sobre el futuro de Europa: nación, familia, protección fronteras. https://t.co/TADmU2crml",autopromocio
4598,"Juanma Moreno quiere dar pensiones vitalicias a los expresidentes de la @AndaluciaJunta, incluso a los corruptos socialistas.

‼️ Desde @AndaluciaVOX ya anunciamos que rechazamos esta absurda idea.

El dinero debe destinarse a generar empleo y riqueza. https://t.co/ryX9arh2S9",autopromocio
4599,"✝️ Para cientos de #CristianosAfganos las democracias occidentales son su último refugio.

Evacuarlos de Kabul, al igual que a nuestros militares y a los colaboradores de España en Afganistán, es una obligación moral.

El resto de afganos deben ser acogidos por países musulmanes. https://t.co/B8WaGA2Jam",autopromocio
4600,"Okupan la casa de una anciana de 90 años mientras estaba en el hospital.

Es intolerable que encarcelen a españoles por defender su hogar y den protección legal a los que violan una propiedad.

No descansaremos hasta que España sea al último sitio donde vendría un delincuente. https://t.co/KRSzNK89PZ",autopromocio
4601,"Hace unos días el teniente alcalde de Navalmoral de la Mata, Alfredo Vizcaíno, comparaba a VOX con los talibanes.

Hoy sus vecinos han recibido así a Pedro Sánchez y a los responsables del PSOE de la ciudad.

Los españoles saben quiénes están de su lado y quiénes no. https://t.co/c8bmzdHr8X",autopromocio
4602,"😠 Exigimos al equipo de Gobierno del @AytoMurcia que retire inmediatamente el cartel de las fiestas de #Murcia

‼️@raquelsastrecom comparó a las personas con parálisis cerebral con los votantes de VOX y su imagen debe ser eliminada de inmediato‼️

#SoloQuedaVOX 🇪🇸 https://t.co/QccTC2FS92",autopromocio
4603,"Gracias al recurso de @voxbaleares la justicia anula la normativa liberticida de @F_Armengol que pretendía exigir “pasaportes COVID” para acceder a estadios, teatros o actividades deportivas. Otro varapalo judicial para el socialismo. Otro triunfo de la libertad #SoloQuedaVOX https://t.co/NJ8KS7r5h9",autopromocio
4604,"😡😡😡

Los socios de Sánchez salen a la calle a celebrar la puesta en libertad de un asesino que arrebató la vida a cuatro personas.

El precio es la Moncloa y el pasar a la historia como un traidor, a España y a los suyos.

#NiOlvidoNiPerdón https://t.co/jJEGcs6SDO",autopromocio
4605,"‼️ #URGENTE

VOX solicita al Juzgado que reclame una caución a los socios integrantes de Plus Ultra.

Además, la Superintendencia de Panamá acepta nuestra denuncia sobre las irregularidades de la compañía Panacorp con la aerolínea chavista.

#VOXÚtil

https://t.co/0lwmVZ194e",autopromocio
4606,"Okupan la casa de una anciana de 90 años mientras estaba en el hospital.

Es intolerable que encarcelen a españoles por defender su hogar y den protección legal a los que violan una propiedad.

No descansaremos hasta que España sea al último sitio donde vendría un delincuente. https://t.co/KRSzNK89PZ",autopromocio
4607,Todo aclarado con esta noticia. https://t.co/zlnRFNaMRw https://t.co/MOFC87OKuk,autopromocio
4608,"""El País"" está más cerca de Kabul que de Occidente.

Pretenden borrar la libertad y hasta el recuerdo de ella.

Esta es la memoria histórica que imponen para allanar el camino a la dictadura progre, aliados siempre con el islamismo o cualquier otro enemigo de nuestras raíces. https://t.co/ioUIxhALZE",presidencia
4609,"📹 Declaraciones de @LourdesMendezMo sobre el Mar Menor:

""Teresa Ribera se comprometió a solucionar el problema y ahora no propone ninguna inversión ni solución concreta. Criminaliza a los agricultores con quien no ha querido ni reunirse"".

¡Exigimos soluciones YA!

#SOSMarMenor https://t.co/08CZlPPVod",autopromocio
4610,"Juanma Moreno incumple todos los acuerdos firmados con @AndaluciaVOX para combatir la inmigración ilegal.

‼️ Más de 500 ilegales llegados a Andalucía han tenido que ser aislados por coronavirus.

🗣️ @Rodrigo_AlonsoF: ""El PP hace seguidismo de las políticas globalistas del PSOE"". https://t.co/OfcKGyJDGY",immigracio
4611,"Lo País ejerce de altavoz del consenso progre para decirnos que pronto será delito denunciar que bajo el yugo islamista las mujeres no son libres y los homosexuales son perseguidos.

Y ante ese delirio, ante todos estos delirios, sólo queda rebelarse.

https://t.co/TuVHe4azgN",autopromocio
4612,"Juanma Moreno traiciona a sus votantes para tratar de recuperar el bipartidismo. Ansía pactar con los mismos que llevaron a Andalucía a ser líder en paro, pobreza y corrupción.

Nos tendrán enfrente. Impediremos que los andaluces vuelvan a sufrir las políticas progres. https://t.co/fsjBTnt3RJ",autopromocio
4613,"📻 Este viernes a las 9:15, @Jorgebuxade es entrevistado en @eslamananadeFJL 

➡️ Síguelo en directo en @esRadio: https://t.co/vjEQNYmP0A 

¡No te lo pierdas! https://t.co/b6RuLpvIzy",autopromocio
4614,"¡RECONSTRUIREMOS TODO LO QUE DESTRUYAN!

@Santi_ABASCAL seguirá siendo la voz de millones de españoles frente al Gobierno de la traición y la mentira 💪🇪🇸 https://t.co/aFko92sGZ2",presidencia
4615,"Esto atenta contra la #libertad de todos los madrileños, espero que no sea cierto. No se puede discriminar entre vacunados y no vacunados. https://t.co/nCDzq4PFf4 vía @madridactual",autopromocio
4616,"Creo que los progres hoy están llorando con los refugiados de un país que está a 6200 kilómetros y con que la patrulla canina es machista. 

Son una panda de ladrones. Y hay que echarlos. https://t.co/GBMZSZq2hS",autopromocio
4617,"1) Con la inmigración afgana masiva vendrá esto:

""Pero había una consecuencia que no era esperada y que no resultaba tolerable: la enorme y creciente incidencia de los asaltos sexuales cometidos por refugiados contra mujeres locales. [...] Al principio, los incidentes fueron... https://t.co/hOBrJOvwPP",autopromocio
4618,"Que nadie os engañe, esos terroristas ya están en muchos barrios de #Europa y sólo @vox_es se atreve a denunciarlo.
Si sólo uno de ellos se cuela entonces hablaremos de una chapuza aún mayor.

#EuropaEsLibertad

https://t.co/hmo2IwWHTb",immigracio
4619,"En VOX no vamos a permitir que se criminalice a la agricultura murciana para exculpar a los gobiernos de PP y PSOE del lamentable estado de los saneamientos.

Se puede compatibilizar los usos turísticos y agrarios del Mar Menor con la conservación del ecosistema.

#SOSMarMenor https://t.co/ZdoX6jwkpQ",accio climatica alimentacio i agenda rural
